Taxon Id	Common name	Scientific name	Parent	Rank
1849111		Homo sapiens x Cricetulus griseus hybrid cell line	1002697	species
1849957	South American giant glyptodont	Doedicurus sp.	2639227	species
1850281	Robbins's yellow bat	Scotophilus nucella	153296	species
1851208		Cervus elaphus alxaicus	9860	subspecies
1851651		Mammuthus sp.	2627827	species
1851652		Mammuthus jeffersonii	37348	species
1851653	Channel Islands mammoth	Mammuthus exilis	37348	species
1854742		Euphractus sexcinctus flavimanus	143300	subspecies
1857021	Minor red bat	Lasiurus minor	72130	species
1857771	Ladak dwarf hamster	Cricetulus kamensis alticola	1515608	subspecies
1857772		Cricetulus kamensis kamensis	1515608	subspecies
1857773		Cricetulus kamensis kozlovi	1515608	subspecies
1857774		Cricetulus kamensis lama	1515608	subspecies
1858672		Urocitellus beldingi beldingi	99835	subspecies
1858673		Urocitellus beldingi oregonus	99835	subspecies
1858674	Merriam's ground squirrel	Urocitellus canus	1141645	species
1858675		Urocitellus canus canus	1858674	subspecies
1858676		Urocitellus canus vigilis	1858674	subspecies
1858677		Urocitellus elegans aureus	99838	subspecies
1858678		Urocitellus elegans nevadensis	99838	subspecies
1858679		Urocitellus mollis artemesiae	99863	subspecies
1858680		Urocitellus mollis mollis	99863	subspecies
1858681		Urocitellus parryii leucostictus	9999	subspecies
1858682		Urocitellus parryii osgoodi	9999	subspecies
1858683		Urocitellus parryii parryii	9999	subspecies
1858684		Urocitellus parryii stejnegeri	9999	subspecies
1858685		Urocitellus undulatus jacutensis	99867	subspecies
1858686		Urocitellus undulatus undulatus	99867	subspecies
1858687		Urocitellus undulatus stramineus	99867	subspecies
1859147		Rhinopithecus sp.	2644350	species
1861701	Red-bearded titi	Callicebus caquetensis	9522	species
1861702	Ornate titi	Callicebus ornatus	9522	species
1861704		Callicebus sp. 1 MH-2016	2627897	species
1861705		Callicebus sp. 2 MH-2016	2627897	species
1862648		Capricornis sp.	2621394	species
1867110		Ovis nivicola koriakorum	56194	subspecies
1867111		Ovis nivicola alleni	56194	subspecies
1867112		Ovis nivicola lydekkeri	56194	subspecies
1868287		Sylvilagus andinus	9987	species
1868288		Sylvilagus bachmani ubericolor	365149	subspecies
1868289		Sylvilagus bachmani macrorhinus	365149	subspecies
1868290	Dice's cottontail	Sylvilagus dicei	9987	species
1868291		Sylvilagus brasiliensis gabbi	483865	subspecies
1868292		Sylvilagus floridanus holzneri	9988	subspecies
1868296		Sylvilagus brasiliensis nivicola	483865	subspecies
1868297	San Jose brush rabbit	Sylvilagus bachmani mansuetus	365149	subspecies
1868298		Sylvilagus audubonii minor	30581	subspecies
1868303		Oecomys cf. mamorae	48010	species
1868304		Oecomys sydandersoni	48010	species
1868320		Oecomys sp. JSB-2016a	2620455	species
1868481		Carlito	9475	genus
1868482	Philippine tarsier	Carlito syrichta	1868481	species
1868624	Smith's shrew	Chodsigoa smithii	269270	species
1868625		Chodsigoa cf. smithii	269270	species
1868626		Crocidura aff. suaveolens	36801	species
1868627		Ochotona sp.	2609447	species
1868921		Calassomys	40141	genus
1868922		Calassomys apicalis	1868921	species
1870831	Nubian giraffe	Giraffa camelopardalis camelopardalis	9894	subspecies
1871414		Rhinolophus monticolus	49442	species
1871418	Shortridge's horseshoe bat	Rhinolophus shortridgei	49442	species
1873009		Petrosaltator	28735	genus
1873076	Dong Bac's trident bat	Aselliscus dongbacana	188567	species
1874132	Caucasian wisent	Bison bonasus caucasicus	9902	subspecies
1874197		Sapajus sp.	2619504	species
1879032		Mus musculus isatissus	10090	subspecies
1880912		Maxomys surifer finis	69081	subspecies
1880988		Hapalomys sp. AEB-2016a	2677352	species
1881634	Helan Shan pika	Ochotona argentata	9977	species
1881635		Ochotona pallasi opaca	130839	subspecies
1882412		Aselliscus sp. Zz-2016a	2645105	species
1884717		Pteronotus parnellii mesoamericanus	59476	subspecies
1884718		Pteronotus parnellii portoricensis	59476	subspecies
1884719		Pteronotus parnellii fuscus	59476	subspecies
1884720		Pteronotus sp.	2632027	species
1884721		Pteronotus parnellii mexicanus	59476	subspecies
1884722		Pteronotus personatus psilotis	118856	subspecies
1884723		Pteronotus davyi fulvus	94956	subspecies
1885588		Macaca leucogenys	9539	species
1888227		Rhynchocyon cirnei stuhlmanni	473867	subspecies
1888228		Rhynchocyon cirnei shirensis	473867	subspecies
1888229		Rhynchocyon cirnei macrurus	473867	subspecies
1888230		Rhynchocyon cirnei cirnei	473867	subspecies
1888231		Rhynchocyon petersi adersi	320637	subspecies
1888232		Rhynchocyon petersi petersi	320637	subspecies
1890045		Pelomys sp.	2642022	species
1890046		Acomys cf. cineraceus	10067	species
1890048	Nyika rock rat	Aethomys nyikae	61151	species
1890050	Silinda rock rat	Aethomys silindensis	61151	species
1890051	Blick's grass rat	Arvicanthis blicki	61153	species
1890058		Dendromus cf. melanotis	106344	species
1890061		Dendromus sp.	2619740	species
1890064	Lovat's climbing mouse	Dendromus lovati	106344	species
1890065		Thallomys sp.	2685323	species
1890066		Thamnomys sp.	2633349	species
1890067	Kemp's thicket rat	Thamnomys kempi	408720	species
1890068	Fat mouse	Steatomys pratensis	81633	species
1890198		Mus cf. callewaerti	862510	species
1890199		Gerbilliscus sp.	2629467	species
1890204		Gerbilliscus cf. bayeri	410297	species
1890209		Saccostomus campestris campestris	122953	subspecies
1890210		Megadendromus	40143	genus
1890211	Nikolaus's African climbing mouse	Dendromus nikolausi	106344	species
1890213		Gerbilliscus sp. Babile	2629467	species
1890223	Indochinese mouse-eared bat	Myotis indochinensis	9434	species
1891227		Microtus mystacinus	10053	species
1892625		Crocidura vosmaeri	36801	species
1892626		Crocidura sp. 2 TCD-2016	2622384	species
1897726		Hypsugo dolichodon	109484	species
1897792		Octodon pacificus	10159	species
1897803		Tympanoctomys kirchnerorum	61881	species
1898386		Cynopterus sp.	1158975	species
1898387		Epomophorus anselli	58066	species
1898388		Epomophorus minimus	58066	species
1898389		Epomops sp.	2621561	species
1898393		Rousettus sp.	2640345	species
1898424		Neoromicia stanleyi	568926	species
1903316		Chlorocebus aethiops x Chlorocebus pygerythrus	392815	species
1905273		Rhogeessa bickhami	153294	species
1906352		Solenodon paradoxus paradoxus	79805	subspecies
1906353		Solenodon paradoxus woodi	79805	subspecies
1907176		Neomonachus	9709	genus
1908284	Baltic gray seal	Halichoerus grypus grypus	9711	subspecies
1908286	Atlantic gray seal	Halichoerus grypus atlantica	9711	subspecies
1908665		Myotis oxyotus gardneri	159332	subspecies
1908666		Sturnira burtonlimi	27659	species
1911917		Myotis sp.	867169	species
1915120	Visayan leopard cat	Prionailurus bengalensis rabori	37029	subspecies
1917017		Sciurus sp. 1 AG-2016	2636427	species
1917141		Tamias ruficaudus simulans	123792	subspecies
1917142		Tamias amoenus canicaudus	64679	subspecies
1917191		Tamias ruficaudus ruficaudus	123792	subspecies
1917492		Uropsilus sp. 1 KH-2016	2640566	species
1917522		Parascaptor sp. KH-2016	2620149	species
1920185		Bison schoetensacki	9900	species
1920288		Ochotona syrinx	9977	species
1920291		Ochotona sp. 1 NPK-2016	2609447	species
1920292		Ochotona sp. 2 NPK-2016	2609447	species
1920293		Ochotona sp. 3 NPK-2016	2609447	species
1920523		Gardnerycteris	40238	genus
1920528		Molossus sp. LL-2016	2625157	species
1920657		Necromys lilloi	399316	species
1920703		Meriones vinogradovi	10046	species
1921178		Pteronotus sp. PV-RO-BRA	2632027	species
1921798		Sousa sahulensis	103599	species
1922214		Bootherium	9963	genus
1922215		Bootherium bombifrons	1922214	species
1925245		Peromyscus kilpatricki	10040	species
1925246		Peromyscus sp. 1 NO-2016	2623844	species
1925725		Niviventer andersoni ailaoshanensis	425032	subspecies
1925726		Niviventer andersoni pianmaensis	425032	subspecies
1925727	Brahman Niviventer	Niviventer brahma	69082	species
1925728		Niviventer confucianus mentosus	248811	subspecies
1925729		Niviventer confucianus chihliensis	248811	subspecies
1925730		Niviventer confucianus deqinensis	248811	subspecies
1925731		Niviventer confucianus naoniuensis	248811	subspecies
1925732		Niviventer sacer	69082	species
1925733		Niviventer confucianus yajiangensis	248811	subspecies
1925734		Niviventer confucianus yushuensis	248811	subspecies
1925735		Niviventer eha ninus	425033	subspecies
1925736		Niviventer lotipes	69082	species
1926305		Chionomys nivalis mirhanreini	269649	subspecies
1926540		Niviventer sp. 3 BZ-2016	1003211	species
1926541		Niviventer sp. 4 BZ-2016	1003211	species
1926542		Niviventer sp. 5 BZ-2016	1003211	species
1928619		Hypsugo arabicus	109484	species
1928620		Pipistrellus dhofarensis	27671	species
1929041		Phyllomys sp. 1 ACL-2016	2641919	species
1929042		Phyllomys sp. 2 ACL-2016	2641919	species
1929043		Phyllomys sp. 3 ACL-2016	2641919	species
1929044		Phyllomys centralis	466156	species
1929942		Oligoryzomys sp. ERS-2016	2597256	species
1932368		Soricomys	39107	genus
1932376		Cryptonanus sp. M1461	2625093	species
1932377		Nectomys rattus	29116	species
1932378		Neusticomys oyapocki	548545	species
1932379		Oecomys cf. rex AK-2017	48010	species
1932380		Sturnira sp. 3 AK-2017	2631065	species
1932780		Asellia arabica	578339	species
1932781		Asellia italosomalica	578339	species
1933056		Arctictis binturong albifrons	94180	subspecies
1933117		Hyorhinomys	39107	genus
1933931		Prionodon pardicolor pardicolor	205655	subspecies
1934190	Skywalker hoolock gibbon	Hoolock tianxing	325167	species
1934191		Hoolock leuconedys x Hoolock tianxing	325167	species
1936090		Petrogale concinna canescens	859894	subspecies
1936103		Sundamys infraluteus	83760	species
1936104		Hystrix crassispinis	10136	species
1939644		Neusticomys ferreirai	548545	species
1939661		Rhinolophus cf. simulator SJP-2016	49442	species
1945556		Papio anubis x Papio cynocephalus	9554	species
1945557		Papio anubis x Papio ursinus	9554	species
1945558		Papio kindae x Papio cynocephalus	9554	species
1945559		Papio kindae x Papio ursinus griseipes	9554	species
1945625	Patricia's disk-winged bat	Thyroptera wynneae	124758	species
1954334		Melomys paveli	36795	species
1954391		Muntiacus sp. LAO1	2620652	species
1954392		Muntiacus sp. VIE3	2620652	species
1954393		Muntiacus sp. VIE7	2620652	species
1954394		Muntiacus sp. VIE2	2620652	species
1954395		Muntiacus sp. VIE11	2620652	species
1954396		Muntiacus sp. VIE13	2620652	species
1954397		Muntiacus sp. VIE8	2620652	species
1954398		Muntiacus sp. VIE1	2620652	species
1954399		Muntiacus sp. VIE4	2620652	species
1954400		Muntiacus sp. THA2	2620652	species
1954401		Muntiacus sp. IND5	2620652	species
1954402		Muntiacus sp. IND2	2620652	species
1954403		Muntiacus sp. CHI3	2620652	species
1954404		Muntiacus sp. IND10	2620652	species
1954405		Muntiacus sp. CHI1	2620652	species
1954406		Muntiacus sp. THA6	2620652	species
1954407		Muntiacus sp. IND6	2620652	species
1954408		Muntiacus sp. NEP1	2620652	species
1954409		Muntiacus sp. IND7	2620652	species
1954410		Muntiacus sp. THA4	2620652	species
1954411		Muntiacus sp. THA1	2620652	species
1954412		Muntiacus sp. IND9	2620652	species
1954413		Muntiacus sp. IND3	2620652	species
1954414		Muntiacus sp. IND4	2620652	species
1954415		Muntiacus sp. THA5	2620652	species
1954416		Muntiacus sp. IND8	2620652	species
1954417		Muntiacus sp. THA3	2620652	species
1954418		Muntiacus sp. IND1	2620652	species
1954419		Muntiacus sp. CHI2	2620652	species
1954420		Muntiacus sp. VIE9	2620652	species
1954421		Muntiacus sp. VIE12	2620652	species
1954422		Muntiacus sp. VIE10	2620652	species
1954423		Muntiacus sp. VIE6	2620652	species
1954424		Muntiacus sp. VIE5	2620652	species
1954425		Muntiacus sp. SRI1	2620652	species
1954426		Muntiacus sp. SRI2	2620652	species
1954427		Muntiacus sp. MAL1	2620652	species
1954428		Muntiacus sp. MAL2	2620652	species
1954429		Muntiacus sp. BAL1	2620652	species
1954430		Muntiacus sp. JAV13	2620652	species
1954431		Muntiacus sp. LOM2	2620652	species
1954432		Muntiacus sp. LSI1	2620652	species
1954433		Muntiacus sp. BOR7	2620652	species
1954434		Muntiacus sp. SUM6	2620652	species
1954435		Muntiacus sp. SUM1	2620652	species
1954436		Muntiacus sp. BOR2	2620652	species
1954437		Muntiacus sp. JAV17	2620652	species
1954438		Muntiacus sp. JAV15	2620652	species
1954439		Muntiacus sp. JAV5	2620652	species
1954440		Muntiacus sp. BOR5	2620652	species
1954441		Muntiacus sp. BOR6	2620652	species
1954442		Muntiacus sp. BOR4	2620652	species
1954443		Muntiacus sp. JAV6	2620652	species
1954444		Muntiacus sp. JAV11	2620652	species
1954445		Muntiacus sp. SUM4	2620652	species
1954446		Muntiacus sp. SUM2	2620652	species
1954447		Muntiacus sp. JAV14	2620652	species
1954448		Muntiacus sp. JAV1	2620652	species
1954449		Muntiacus sp. JAV16	2620652	species
1954450		Muntiacus sp. JAV3	2620652	species
1954451		Muntiacus sp. JAV8	2620652	species
1954452		Muntiacus sp. SUM5	2620652	species
1954453		Muntiacus sp. JAV7	2620652	species
1954454		Muntiacus sp. JAV2	2620652	species
1954455		Muntiacus sp. JAV4	2620652	species
1954456		Muntiacus sp. SUM3	2620652	species
1954457		Muntiacus sp. LOM1	2620652	species
1954458		Muntiacus sp. LOM3	2620652	species
1954459		Muntiacus sp. JAV9	2620652	species
1954460		Muntiacus sp. LSI2	2620652	species
1954461		Muntiacus sp. JAV10	2620652	species
1954462		Muntiacus sp. LSI3	2620652	species
1954463		Muntiacus sp. JAV12	2620652	species
1954464		Muntiacus sp. BOR3	2620652	species
1954465		Muntiacus sp. BOR1	2620652	species
1955400		Euroscaptor kuznetsovi	114410	species
1955401		Euroscaptor orlovi	114410	species
1958757		Diceros bicornis angolensis	9805	subspecies
1958758		Diceros bicornis atbarensis	9805	subspecies
1958759		Diceros bicornis brucii	9805	subspecies
1958760		Diceros bicornis chobiensis	9805	subspecies
1958761		Diceros bicornis holmwoodi	9805	subspecies
1958762		Diceros bicornis keitloa	9805	subspecies
1958763		Diceros bicornis ladoensis	9805	subspecies
1958764		Diceros bicornis longipes	9805	subspecies
1958765		Diceros bicornis nyasae	9805	subspecies
1958766		Diceros bicornis occidentalis	9805	subspecies
1958767		Diceros bicornis rendilis	9805	subspecies
1958768		Diceros bicornis rovumae	9805	subspecies
1958769		Diceros bicornis somaliensis	9805	subspecies
1958770		Diceros bicornis ssp. unknown	9805	subspecies
1960321		Hystrix sp. AG-2017	2688572	species
1960642		Notamacropus eugenii eugenii	9315	subspecies
1960649		Notamacropus	9307	genus
1960652	Red-necked wallaby	Notamacropus rufogriseus	1960649	species
1960664		Notamacropus eugenii derbianus	9315	subspecies
1961079		Delphinus delphis ponticus	9728	subspecies
1961080		Tursiops truncatus ponticus	9739	subspecies
1962298	Mario's spiny mouse	Neacomys vargasllosai	37026	species
1962321		Neacomys amoenus	37026	species
1962322		Neacomys amoenus carceleni	1962321	subspecies
1962323		Neacomys tenuipes	37026	species
1962395		Neacomys sp. 'clade 3'	2646213	species
1962396		Neacomys sp. 'clade 6'	2646213	species
1962397		Neacomys sp. 'clade 7'	2646213	species
1962398		Neacomys cf. amoenus 'Central Andes-Amazonia'	37026	species
1962399		Neacomys cf. amoenus 'Northern Peru'	37026	species
1963757	beavers and others	Castorimorpha	9989	suborder
1963758	mice and others	Myomorpha	9989	suborder
1963759	anomalures and springhares	Anomaluromorpha	9989	suborder
1963761		Dipodoidea	1963758	superfamily
1964257		Tylonycteris malayana	258958	species
1964258		Tylonycteris fulvida	258958	species
1964259		Tylonycteris tonkinensis	258958	species
1964285		Eptesicus sp. VN11-0076	2643748	species
1964313		Rhinolophus cf. macrotis VTT-2017	49442	species
1964314		Rhinolophus cf. macrotis Phia Oac VTT-2017	49442	species
1964315		Rhinolophus cf. siamensis VTT-2017	49442	species
1965096		Callithrix	9481	subgenus
1965102		Mico	9480	genus
1965109		Cebuella	9480	genus
1965113		Calibella	9481	subgenus
1965252		Anomalurus sp. LP-2017	2623273	species
1966371		Sylvilagus bachmani cerrosensis	365149	subspecies
1966372		Sylvilagus bachmani mariposae	365149	subspecies
1966380		Callosciurus finlaysonii frandseni	127500	subspecies
1966381		Herpestes brachyurus hosei	643831	subspecies
1966382		Ratufa bicolor melanopepla	226822	subspecies
1966383		Rusa unicolor dejeani	662561	subspecies
1966384		Trachypithecus mauritius	54136	species
1966385		Sundasciurus sp. FPF-2017	2634723	species
1966655		Peromyscus leucopus x Peromyscus gossypinus	10041	subspecies
1967450		Ateles sp. EG-2017	120432	species
1967451		Cebus sp. 1 EG-2017	2618788	species
1967452		Cebus sp. 2 EG-2017	2618788	species
1967453		Coendou sp. EG-2017	2630139	species
1967454		Dasyprocta sp. 1 EG-2017	2647699	species
1967455		Dasyprocta sp. 2 EG-2017	2647699	species
1967456		Lagothrix sp. EG-2017	2645779	species
1967457		unclassified Mustelidae	9655	no rank
1967458		Mustelidae sp. EG-2017	1967457	species
1967459		Nasua sp. EG-2017	2649482	species
1967460		Peromyscus sp. EG-2017	2623844	species
1967461		unclassified Procyonidae	9647	no rank
1967462		Procyonidae sp. EG-2017	1967461	species
1967463		Saguinus sp. EG-2017	2642123	species
1967464		Saimiri sp. 1 EG-2017	2635411	species
1967465		Saimiri sp. 2 EG-2017	2635411	species
1967466		Saimiri sp. 3 EG-2017	2635411	species
1967473		unclassified Caniformia	379584	no rank
1967474		Musteloidea sp. EG-2017	1967473	species
1968430	Syrian wild ass	Equus hemionus hemippus	9794	subspecies
1968431	hydruntine	Equus hemionus hydruntinus	9794	subspecies
1968511		Chimarrogale varennei	62292	species
1970152		Macrauchenia sp. MW-2017	2618932	species
1970158	Bali cattle	Bos javanicus domesticus	9906	subspecies
1970184		Coendou baturitensis	43319	species
1971489		Cephalopachus	9475	genus
1971490		Cephalopachus bancanus bancanus	9477	subspecies
1972514		Bandicota bengalensis gracilis	69079	subspecies
1972515		Bandicota bengalensis insularis	69079	subspecies
1972516		Rattus rattus kandianus	10117	subspecies
1972582		Fukomys hanangensis	423606	species
1972583		Fukomys livingstoni	423606	species
1973246		Heterohyrax brucei granti	77598	subspecies
1973247		Heterohyrax brucei ruddi	77598	subspecies
1973248		Procavia capensis capensis	9813	subspecies
1973249		Procavia capensis welwitschii	9813	subspecies
1974205		Neacomys sp. MVZ 155299	2646213	species
1974206		Neacomys sp. MUSM 45054	2646213	species
1974207		Neacomys sp. MUSM 45053	2646213	species
1974208		Neacomys sp. 1 DVR-2017	2646213	species
1975613		Mammuthus sp. Bechan Cave	2627827	species
1975654		Miniopterus sp. B76	2645810	species
1975655		Miniopterus sp. B96	2645810	species
1975656		Scotophilus sp. B115	2645158	species
1975657		Scotophilus sp. B156	2645158	species
1975658		Miniopterus sp. B165	2645810	species
1975659		Neoromicia sp. B168	2636793	species
1975660		Neoromicia sp. B169	2636793	species
1975661		Scotoecus cf. hirundo AN-2017	258954	species
1978185		Waiomys	39107	genus
1979847		Tragelaphus sp. BM-2017	2641943	species
1980583		Hipposideros durgadasi	58068	species
1981332	Brush-tailed Mulgara	Dasycercus blythi	32541	species
1982945		Molossus pretiosus	27621	species
1983333		Equus sp. UTEP 22-648	310262	species
1983334		Equus sp. RAM DhPg-8 2993.1	310262	species
1983335		Equus sp. RAM DhPg-8 3437.2	310262	species
1983336		Sturnira adrianae	27659	species
1983337		Sturnira adrianae adrianae	1983336	subspecies
1983338		Sturnira adrianae caripana	1983336	subspecies
1983367		Talpa sp. BA-2017	2636403	species
1983448		Platygonus	9827	genus
1983451		Platygonus compressus	1983448	species
1983724		Capra hircus cretica	9925	subspecies
1983725		Ovis nivicola nivicola	56194	subspecies
1983726		Ovis nivicola tschuktschorum	56194	subspecies
1983743		Haringtonhippus francisci	2055936	species
1985241		Planigale sp. WAM26905	2626615	species
1985242		Planigale sp. WAM47329	2626615	species
1985243		Planigale sp. PLANIMW996	2626615	species
1985244		Planigale sp. PLANMW1189	2626615	species
1985245		Planigale sp. PLANIGP279	2626615	species
1985246		Planigale sp. WAM28097	2626615	species
1985247		Planigale sp. PLANIMWBIS	2626615	species
1985248		Planigale sp. WAMM43137	2626615	species
1985249		Planigale sp. PLANMW1190	2626615	species
1985250		Ningaui sp. PLANIMW851	2646772	species
1985287		Cebus olivaceus castaneus	37295	subspecies
1985288		Cebus unicolor	9513	species
1985289		Cebus versicolor	9513	species
1986507		Murina cf. peninsularis PS.12.268	59488	species
1986508		Murina aff. cyclotis PS100419.3	59488	species
1986509		Murina cf. eleryi PS120928.1	59488	species
1986510		Murina aff. cyclotis PS.12.227	59488	species
1986511		Murina sp. APBL060517-04	2685208	species
1986512		Murina cf. peninsularis PSUZC-MM2011.29	59488	species
1986513		Murina cf. peninsularis PS.12.255	59488	species
1986514		Murina aff. cyclotis SB080103.4	59488	species
1986515		Murina cf. peninsularis PS.12.272	59488	species
1986516		Murina aff. cyclotis PS120111.2	59488	species
1986517		Murina cf. peninsularis PS120905.1	59488	species
1987007	copper woolly bat	Kerivoula cuprosa	59454	species
1987367		Typhlomys daloushanensis	687454	species
1987368		Typhlomys nanus	687454	species
2003758		Stephanorhinus	9803	genus
2003782		Stephanorhinus kirchbergensis	2003758	species
2004349		Stephanorhinus cf. kirchbergensis PH-2017	2003758	species
2004946		Galidictis grandidieri	215635	species
2005514		Phodopus campbelli x Phodopus sungorus	10043	species
2008319		Spermophilus erythrogenys ungae	99840	subspecies
2008352		Spermophilus pygmaeus x Spermophilus erythrogenys	9996	species
2008353		Spermophilus pygmaeus x Spermophilus erythrogenys iliensis	9996	species
2008354		Spermophilus pygmaeus x Spermophilus fulvus x Spermophilus erythrogenys iliensis	9996	species
2008792		Macaca mulatta vestita	9544	subspecies
2014508		Phyllotis definitus	56231	species
2014509		Phyllotis stenops	56231	species
2014926		Myonycteris sp. TLG-2017	2624632	species
2015597		Kerivoula furva	59454	species
2017590		Callosciurus honkhoaiensis	64663	species
2019457		Spilogale pygmaea	30550	species
2019461		Sturnira sp. n. 3 GHC-2017	2631065	species
2019462		Sturnira bakeri	27659	species
2020087		Gazella cuvieri x Gazella leptoceros	69301	subspecies
2020372	Celaque broad-clawed shrew	Cryptotis celaque	183660	species
2020373	Omoa broad-clawed shrew	Cryptotis mccarthyi	183660	species
2020374		Cryptotis orophilus	183660	species
2020906		Nycticebus coucang insularis	9470	subspecies
2020961		Blarinella sp. ZMMU S-195179	2624999	species
2021950		Sundamys annandalei	83760	species
2021985		Sundamys maxi	83760	species
2021986		Lenothrix	39107	genus
2021987		Lenothrix canus	2021986	species
2022012		Anomalurus derbianus	101664	species
2022013		Anomalurus pusillus	101664	species
2022395		Rupicapra sp. mtW1	2647444	species
2022396		Rupicapra sp. mtW2	2647444	species
2022397		Rupicapra sp. mtC1	2647444	species
2022398		Rupicapra sp. mtC2	2647444	species
2022399		Rupicapra sp. mtE2	2647444	species
2022400		Rupicapra sp. mtE1	2647444	species
2022401		Rupicapra sp. mtE3	2647444	species
2022402		Rupicapra sp. mtE4	2647444	species
2022403		Rupicapra sp. numt2	2647444	species
2022404		Rupicapra sp. numt1	2647444	species
2022405		Rupicapra sp. numt3	2647444	species
2022545		Antillomys	40141	genus
2023128		Hylobates sp. OH-2017	2647113	species
2023134		Bdeogale crassicauda tenius	326576	subspecies
2023135		Bdeogale jacksoni	326575	species
2023160	Albujas climbing rat	Rhipidomys albujai	29128	species
2023161		Rhipidomys latimanus	29128	species
2023226		Chodsigoa furva	269270	species
2023227	pygmy brown-toothed shrew	Chodsigoa parva	269270	species
2023228		Chodsigoa hoffmanni	269270	species
2024399		Peromyscus avius	10040	species
2024400		Peromyscus guardia	10040	species
2024401		Peromyscus pembertoni	10040	species
2025600		Proechimys brevicauda	10162	species
2025601		Proechimys semispinosus calidior	1246547	subspecies
2025911		Proechimys echinothrix	10162	species
2026214		Niviventer gladiusmaculus	69082	species
2026898		Ochotona macrotis gomchee	130837	subspecies
2028299		Beamys major	70595	species
2028300		Brachytarsomys villosa	107269	species
2028301		Tachyoryctes ruandae	49444	species
2028302		Oxymycterus hispidus	29124	species
2028303		Rattus facetus	10114	species
2028304		Rhipidomys venezuelae	29128	species
2028305		Rhipidomys venustus	29128	species
2028306		Tachyoryctes ankoliae	49444	species
2028307		Tachyoryctes audax	49444	species
2028308		Thomasomys macrotis	29130	species
2028309		Thomasomys onkiro	29130	species
2028310		Thomasomys bombycinus	29130	species
2028311		Vandeleuria oleracea	491877	species
2028312		Monticolomys sp. SJS-2017	2635915	species
2028313		Thallomys sp. SJS-2017	2685323	species
2028314		Calomyscus sp. SJS-2017	2627105	species
2028315		Eothenomys sp. 1 SJS-2017	2685018	species
2028316		Eothenomys sp. 2 SJS-2017	2685018	species
2028317		Peromyscus cf. hylocetes SJS-2017	10040	species
2028318		Peromyscus cf. spicilegus SJS-2017	10040	species
2028319		Melanomys cf. idoneus SJS-2017	218792	species
2028557		Apomys littoralis	238001	species
2028558		Nesoryzomys indefessus	89123	species
2028559		Ichthyomys	40141	genus
2028560		Ichthyomys stolzmanni	2028559	species
2029311	Theobald's tomb bat	Taphozous theobaldi	13280	species
2030024		Eothenomys melanogaster complex sp. Taiwan	82462	species
2030025		Oxymycterus paramensis complex sp. Argentina	29124	species
2030026		Sigmodon alleni complex sp. Oaxaca	42414	species
2030027		Thomasomys daphne complex sp. Puno	29130	species
2032610		Funisciurus sp. rope_squirrel_11	2626095	species
2032611		Funisciurus sp. rope_squirrel_12	2626095	species
2032612		Funisciurus sp. rope_squirrel_13	2626095	species
2032613		Funisciurus sp. rope_squirrel_14	2626095	species
2032614		Funisciurus sp. rope_squirrel_15	2626095	species
2032615		Funisciurus sp. rope_squirrel_16	2626095	species
2032616		Funisciurus sp. rope_squirrel_17	2626095	species
2032617		Funisciurus sp. rope_squirrel_18	2626095	species
2032618		Funisciurus sp. rope_squirrel_19	2626095	species
2033314		Proechimys gardneri	10162	species
2033315		Proechimys goeldii	10162	species
2033316		Proechimys goeldii hyleae	2033315	subspecies
2033317		Proechimys kulinae	10162	species
2033318		Proechimys mincae	10162	species
2033319		Proechimys pattoni	10162	species
2033320		Proechimys poliopus	10162	species
2033321		Proechimys trinitatis	10162	species
2033400		Hypnomys	55143	genus
2033401		Hypnomys morpheus	2033400	species
2034202		Oligoryzomys mattogrossae	29120	species
2036764		Peromyscus mexicanus teapensis	56317	subspecies
2042645		Myomyscus sp. ETH0898	2622693	species
2042646		Myomyscus sp. ETH1022	2622693	species
2042647		Stenocephalemys cf. ruppi LAV1626	89456	species
2042648		Stenocephalemys cf. ruppi LAV1631	89456	species
2042649		Stenocephalemys cf. ruppi LAV1646	89456	species
2042650		Stenocephalemys cf. ruppi LAV1659	89456	species
2042651		Stenocephalemys cf. ruppi LAV1660	89456	species
2042652		Stenocephalemys cf. ruppi LAV1668	89456	species
2042654		Stenocephalemys sp. 'pseudogriseicauda'	2628246	species
2042658		Stenocephalemys sp. A AB-2017	2628246	species
2044291		Funisciurus sp. DRC844	2626095	species
2044292		Funisciurus sp. DRC1096	2626095	species
2044293		Funisciurus sp. DRC1097	2626095	species
2044294		Funisciurus sp. DRC1098	2626095	species
2044295		Funisciurus sp. DRC1109	2626095	species
2044296		Funisciurus sp. DRC993	2626095	species
2044297		Funisciurus sp. DRC995	2626095	species
2044298		Funisciurus sp. DRC1016	2626095	species
2044299		Funisciurus sp. DRC1110	2626095	species
2044889		Oligoryzomys occidentalis	29120	species
2045059		Homo sapiens x Rattus norvegicus fusion cell line	1002697	species
2045281		Aeorestes	9431	genus
2045282		Dasypterus	9431	genus
2045283	Hawaiian hoary bat	Aeorestes semotus	2045281	species
2045284	South American hoary bat	Aeorestes villosissimus	2045281	species
2048657	European saber-tooth cat	Homotherium latidens	339613	species
2048989		Eothenomys custos rubellus	259050	subspecies
2048990		Eothenomys luojishanensis	82462	species
2048991		Eothenomys melanogaster melanogaster	82468	subspecies
2048992		Eothenomys shimianensis	82462	species
